participant_id,switch_rate,stay_after_reward,perseveration,avg_reward,n_trials,slcn_age - years,filtered_out
193.0,0.2923076923076923,0.9420289855072463,0.7076923076923077,0.5267175572519084,131,14.55715264,False
444.0,0.4076923076923077,0.9142857142857143,0.5923076923076923,0.5419847328244275,131,20.08333333,False
308.0,0.35384615384615387,0.9104477611940298,0.6461538461538462,0.5190839694656488,131,27.0,False
210.0,0.17692307692307693,1.0,0.823076923076923,0.6259541984732825,131,17.39356605,False
190.0,0.17692307692307693,0.9883720930232558,0.823076923076923,0.6641221374045801,131,16.85147159,False
70.0,0.43846153846153846,0.8356164383561644,0.5615384615384615,0.5648854961832062,131,14.65845311,False
128.0,0.2076923076923077,0.975,0.7923076923076923,0.6183206106870229,131,14.39835729,False
194.0,0.26153846153846155,0.9166666666666666,0.7384615384615385,0.648854961832061,131,14.22313484,False
410.0,0.3076923076923077,0.8333333333333334,0.6923076923076923,0.5572519083969466,131,23.91666667,False
458.0,0.1,1.0,0.9,0.6106870229007634,131,19.41666667,False
19.0,0.18064516129032257,0.9883720930232558,0.8193548387096774,0.5576923076923077,156,12.63791923,False
163.0,0.3,0.9,0.7,0.6183206106870229,131,13.11156742,False
40.0,0.23846153846153847,0.971830985915493,0.7615384615384615,0.549618320610687,131,13.2347707,True
365.0,0.4230769230769231,0.8787878787878788,0.5769230769230769,0.5114503816793893,131,26.50279527,False
195.0,0.3,0.971830985915493,0.7,0.549618320610687,131,15.82477755,False
119.0,0.46153846153846156,0.8472222222222222,0.5384615384615384,0.549618320610687,131,8.150581793,True
453.0,0.43846153846153846,0.7333333333333333,0.5615384615384615,0.4580152671755725,131,18.0,False
83.0,0.4846153846153846,0.890625,0.5153846153846153,0.4961832061068702,131,12.38603696,False
24.0,0.43846153846153846,0.6851851851851852,0.5615384615384615,0.4198473282442748,131,10.50787132,False
364.0,0.27692307692307694,0.9242424242424242,0.7230769230769231,0.5114503816793893,131,26.51424772,False
17.0,0.4935064935064935,0.8,0.5064935064935064,0.4838709677419355,155,8.657084189,False
209.0,0.1076923076923077,1.0,0.8923076923076924,0.6183206106870229,131,14.29158111,False
323.0,0.38461538461538464,1.0,0.6153846153846154,0.5572519083969466,131,25.0,False
