"subjectid","type","reward","choice","false_start","rt","key"
5,1,10,1,0,429,"36"
5,3,10,5,0,721,"36"
5,3,10,6,0,323,"33"
5,4,-10,7,0,704,"33"
5,3,-10,5,0,799,"36"
5,4,-10,7,0,1077,"36"
5,2,-10,4,0,304,"33"
5,4,10,8,0,987,"33"
5,1,10,1,0,344,"36"
5,3,10,5,0,357,"36"
5,3,-10,6,0,366,"33"
5,1,-10,2,0,665,"36"
5,4,-10,7,0,347,"33"
5,2,-10,4,0,274,"33"
5,2,10,4,0,359,"33"
5,4,-10,7,0,385,"36"
5,1,-10,1,0,177,"36"
5,3,-10,6,0,300,"36"
5,2,-10,4,0,273,"33"
5,2,-10,4,0,262,"36"
5,3,-10,6,0,576,"33"
5,1,10,2,0,230,"36"
5,2,10,3,0,347,"33"
5,1,-10,2,0,566,"36"
5,4,-10,7,0,1109,"36"
5,3,10,6,0,528,"33"
5,1,10,1,0,927,"36"
5,1,-10,1,0,598,"33"
5,2,10,3,0,414,"36"
5,1,-10,1,0,610,"36"
5,4,-10,8,0,255,"33"
5,2,-10,4,0,264,"33"
5,3,10,5,0,292,"33"
5,1,10,2,0,234,"36"
5,4,10,7,0,276,"36"
5,2,-10,4,0,581,"33"
5,3,10,6,0,258,"36"
5,4,-10,8,0,297,"36"
5,1,10,1,0,305,"33"
5,3,-10,6,0,220,"36"
5,3,10,5,0,308,"33"
5,4,10,8,0,429,"33"
5,2,10,3,0,770,"36"
5,4,-10,8,0,310,"33"
5,3,10,6,0,400,"36"
5,4,-10,8,0,361,"33"
5,1,-10,2,0,525,"36"
5,3,10,6,0,310,"36"
5,1,-10,1,0,400,"33"
5,2,10,3,0,246,"36"
5,4,-10,8,0,447,"33"
5,4,-10,8,0,267,"36"
5,2,-10,4,0,179,"36"
5,3,10,5,0,309,"33"
5,1,-10,1,0,383,"33"
5,4,10,7,0,259,"36"
5,3,-10,6,0,300,"36"
5,3,10,5,0,300,"33"
5,1,10,2,0,477,"33"
5,4,-10,8,0,333,"36"
5,1,-10,1,0,303,"33"
5,2,10,3,0,297,"33"
5,2,-10,4,0,271,"36"
5,2,-10,3,0,262,"33"
5,1,10,2,0,239,"33"
5,4,-10,8,0,264,"36"
5,4,10,8,0,267,"36"
5,1,-10,1,0,343,"33"
5,3,-10,6,0,259,"33"
5,3,10,5,1,372,"36"
5,2,10,3,0,375,"36"
5,1,10,1,0,435,"33"
5,1,-10,2,0,283,"36"
5,3,10,5,0,623,"33"
5,2,-10,4,0,566,"36"
5,2,-10,4,0,810,"33"
5,1,10,1,0,496,"36"
5,3,-10,6,0,721,"33"
5,3,10,5,0,352,"36"
5,4,10,8,0,386,"33"
5,4,-10,8,0,334,"36"
5,1,-10,1,0,967,"36"
5,4,-10,7,0,890,"33"
5,3,-10,6,0,837,"33"
5,1,-10,1,0,391,"36"
5,2,10,3,0,962,"36"
5,2,-10,4,0,594,"36"
5,4,10,8,0,478,"33"
5,4,-10,7,0,1065,"33"
5,3,-10,5,0,263,"36"
5,1,10,1,0,284,"36"
5,2,10,3,0,279,"33"
5,3,10,5,0,282,"36"
5,2,-10,3,0,563,"33"
5,1,-10,1,0,262,"36"
5,1,-10,2,0,380,"33"
5,1,10,2,0,259,"33"
5,4,-10,7,0,752,"33"
5,1,-10,2,0,260,"36"
5,3,-10,5,0,221,"36"
5,4,10,7,0,146,"33"
5,1,-10,1,0,253,"36"
5,3,-10,6,0,238,"33"
5,3,10,6,0,341,"33"
5,2,-10,4,0,700,"36"
5,2,-10,4,0,237,"33"
5,1,10,1,0,154,"33"
5,2,-10,4,0,212,"36"
5,2,10,4,0,233,"33"
5,3,10,5,0,305,"33"
5,2,10,4,0,560,"36"
5,3,10,5,0,406,"33"
5,2,10,4,0,440,"36"
5,2,-10,3,0,491,"36"
5,4,-10,7,0,558,"33"
5,3,10,6,0,617,"33"
5,4,-10,7,0,402,"36"
5,3,-10,6,0,801,"33"
5,4,-10,7,0,276,"33"
5,4,10,8,0,309,"33"
5,1,10,2,0,318,"36"
5,1,-10,2,0,363,"33"
5,2,10,3,0,441,"36"
5,4,-10,7,0,325,"36"
6,1,-10,2,0,1083,"36"
6,2,10,3,0,759,"36"
6,3,-10,6,0,1475,"36"
6,1,10,1,0,856,"33"
6,4,10,7,0,876,"33"
6,2,-10,0,0,1500,"0"
6,1,10,2,0,740,"33"
6,2,-10,3,0,567,"36"
6,2,-10,4,0,1091,"36"
6,1,-10,1,0,720,"36"
6,3,-10,6,0,852,"33"
6,4,10,7,0,1033,"36"
6,1,10,1,0,765,"33"
6,2,-10,4,0,817,"36"
6,4,10,7,0,558,"36"
6,1,10,1,0,818,"36"
6,3,-10,6,0,630,"36"
6,4,-10,8,0,634,"36"
6,3,10,5,0,398,"36"
6,3,-10,5,0,363,"36"
6,4,-10,8,0,479,"36"
6,3,10,5,0,579,"36"
6,2,10,4,0,711,"36"
6,4,10,7,0,683,"36"
6,3,10,5,0,633,"36"
6,4,-10,8,0,532,"36"
6,2,-10,4,0,831,"33"
6,2,-10,4,0,548,"36"
6,1,10,1,0,648,"36"
6,3,-10,6,0,709,"36"
6,4,10,7,0,585,"36"
6,3,10,6,0,885,"33"
6,4,-10,8,0,866,"36"
6,1,-10,1,0,662,"36"
6,3,10,6,0,635,"36"
6,1,10,1,0,751,"33"
6,4,10,7,0,1035,"33"
6,1,10,1,0,695,"33"
6,4,-10,7,0,596,"36"
6,2,-10,4,0,743,"33"
6,1,-10,1,0,548,"36"
6,4,10,7,0,696,"33"
6,2,-10,3,0,989,"36"
6,1,10,1,0,617,"36"
6,2,10,3,0,596,"36"
6,2,10,3,0,537,"36"
6,3,-10,6,0,597,"36"
6,3,-10,6,0,500,"36"
6,4,-10,7,0,638,"36"
6,1,10,1,0,682,"33"
6,3,10,5,0,566,"36"
6,3,10,5,0,658,"33"
6,2,-10,4,0,631,"36"
6,3,-10,5,0,611,"36"
6,4,-10,7,0,483,"36"
6,1,10,1,0,555,"36"
6,4,-10,7,0,871,"33"
6,1,-10,1,0,540,"36"
6,4,-10,7,0,616,"33"
6,3,10,5,0,916,"33"
6,3,-10,5,0,552,"36"
6,3,10,5,0,557,"36"
6,3,10,5,0,745,"33"
6,2,-10,4,0,645,"36"
6,4,-10,7,0,601,"36"
6,1,10,1,0,661,"36"
6,1,-10,1,0,705,"33"
6,2,10,3,0,542,"36"
6,2,10,3,0,690,"36"
6,1,-10,1,0,558,"33"
6,3,10,5,0,779,"33"
6,2,10,3,0,736,"33"
6,2,10,3,0,932,"33"
6,4,10,7,0,855,"33"
6,1,-10,1,0,539,"33"
6,4,-10,7,0,592,"36"
6,1,-10,1,0,614,"33"
6,2,10,3,0,617,"36"
6,2,10,3,0,820,"33"
6,3,10,5,0,785,"33"
6,2,-10,3,0,493,"36"
6,4,10,7,0,545,"36"
6,2,10,3,0,605,"33"
6,4,-10,7,0,594,"36"
6,4,-10,7,0,710,"33"
6,2,-10,4,0,627,"36"
6,3,10,5,0,918,"36"
6,1,10,1,0,652,"33"
6,4,-10,7,0,695,"33"
6,3,10,5,0,1043,"33"
6,1,10,1,0,704,"36"
6,2,10,3,0,600,"33"
6,1,-10,1,0,551,"36"
6,4,-10,7,0,564,"36"
6,1,-10,1,0,592,"33"
6,3,10,5,0,846,"36"
6,2,10,3,0,534,"36"
6,3,10,5,0,754,"33"
6,4,-10,8,0,822,"33"
6,3,10,5,0,652,"36"
6,2,10,3,0,488,"36"
6,3,-10,5,0,755,"33"
6,3,10,5,0,720,"33"
6,2,10,3,0,1372,"33"
6,2,10,3,0,576,"36"
6,3,10,5,0,749,"36"
6,1,10,2,0,929,"36"
6,3,10,5,0,422,"36"
6,4,10,7,0,786,"36"
6,2,10,3,0,830,"33"
6,4,10,8,0,914,"33"
6,4,10,7,0,678,"36"
6,4,-10,8,0,506,"36"
6,4,10,7,0,415,"36"
6,1,10,2,0,659,"36"
6,3,10,5,0,672,"33"
6,2,-10,3,0,652,"33"
6,4,10,8,0,576,"36"
6,2,10,3,0,477,"36"
6,1,-10,2,0,498,"36"
6,1,10,2,0,453,"36"
6,3,10,5,0,593,"33"
6,1,-10,2,0,509,"33"
6,1,10,2,0,458,"36"
6,3,-10,5,0,559,"33"
6,2,10,3,0,554,"36"
6,4,-10,8,0,462,"36"
6,1,10,2,0,610,"36"
6,1,-10,2,0,807,"33"
6,1,-10,2,0,619,"33"
6,4,-10,8,0,624,"36"
6,2,-10,3,0,659,"33"
6,1,10,1,0,503,"36"
6,3,10,5,0,556,"36"
6,3,10,5,0,503,"36"
6,2,-10,3,0,627,"33"
6,4,10,7,0,719,"33"
6,4,10,7,0,788,"33"
6,2,10,3,0,576,"36"
6,4,10,7,0,613,"36"
6,1,10,1,0,728,"36"
6,1,-10,2,0,532,"36"
6,3,10,5,0,537,"36"
6,2,-10,4,0,605,"36"
6,4,-10,7,0,882,"33"
6,3,10,5,0,518,"36"
6,1,-10,1,0,754,"36"
6,1,-10,2,0,430,"36"
6,1,10,2,0,607,"36"
6,4,-10,7,0,606,"36"
6,2,-10,4,0,899,"33"
6,4,-10,7,0,551,"36"
6,3,-10,5,0,547,"36"
6,4,10,8,0,439,"36"
6,3,10,5,0,564,"33"
6,2,10,4,0,560,"36"
6,3,10,5,0,525,"36"
6,2,-10,4,0,800,"33"
6,2,-10,4,0,604,"36"
6,4,-10,7,0,810,"36"
6,4,10,8,0,685,"33"
6,1,-10,2,0,793,"33"
6,1,-10,2,0,598,"33"
6,2,10,3,0,986,"36"
6,1,10,2,0,430,"36"
6,3,10,5,0,691,"33"
6,4,10,8,0,679,"33"
6,4,10,8,0,444,"36"
6,1,10,2,0,519,"33"
6,2,-10,3,0,475,"36"
6,3,-10,5,0,616,"36"
6,1,10,2,0,572,"33"
6,2,10,3,0,760,"33"
6,4,10,8,0,853,"36"
6,1,-10,2,0,593,"33"
6,2,10,3,0,510,"36"
6,3,10,5,0,511,"33"
6,1,-10,2,0,597,"36"
6,4,10,8,0,545,"36"
6,2,10,3,0,572,"33"
6,2,-10,3,0,528,"33"
6,3,10,5,0,628,"36"
6,1,-10,2,0,498,"36"
6,2,10,3,0,484,"36"
6,3,-10,5,0,536,"33"
6,2,-10,3,0,476,"33"
6,3,10,5,0,657,"33"
6,4,10,8,0,709,"36"
6,1,10,2,0,498,"33"
6,4,-10,8,0,686,"33"
6,3,10,5,0,586,"33"
6,3,-10,5,0,534,"36"
7,3,10,5,0,679,"33"
7,3,10,5,0,817,"36"
7,2,-10,3,0,737,"36"
7,1,-10,2,0,1011,"36"
7,1,10,1,0,881,"36"
7,2,10,3,0,794,"33"
7,3,10,5,0,683,"33"
7,3,10,5,0,464,"36"
7,4,-10,8,0,503,"33"
7,2,10,3,0,583,"36"
7,1,10,2,0,939,"36"
7,1,10,2,0,1120,"33"
7,4,-10,8,0,509,"36"
7,4,10,8,0,478,"36"
7,2,-10,4,0,787,"33"
7,2,-10,4,0,664,"36"
7,2,10,4,0,832,"33"
7,4,-10,8,0,897,"36"
7,1,-10,2,0,643,"36"
7,2,-10,4,0,434,"36"
7,3,-10,6,0,921,"33"
7,1,-10,2,0,790,"33"
7,2,-10,4,0,518,"36"
7,1,-10,1,0,705,"33"
7,1,-10,2,0,647,"33"
7,4,10,7,0,811,"33"
7,1,10,1,0,868,"36"
7,4,-10,7,0,704,"36"
7,2,10,3,0,896,"33"
7,2,-10,4,0,928,"36"
7,1,-10,1,0,926,"33"
7,3,-10,6,0,1291,"33"
7,4,10,7,0,458,"36"
7,3,-10,6,0,821,"33"
7,1,10,1,0,939,"33"
7,3,10,6,0,880,"36"
7,4,10,7,0,452,"36"
7,3,-10,6,0,481,"33"
7,4,10,7,0,477,"36"
7,2,10,3,0,972,"33"
7,4,10,7,0,567,"36"
7,4,10,7,0,422,"36"
7,4,-10,7,0,476,"33"
7,3,10,6,0,1167,"36"
7,3,-10,6,0,784,"36"
7,2,-10,4,0,750,"33"
7,3,10,5,0,911,"33"
7,1,-10,1,0,917,"33"
7,4,-10,7,0,684,"33"
7,3,10,5,0,875,"36"
7,2,-10,4,0,1251,"33"
7,2,10,3,0,847,"33"
7,4,-10,7,0,593,"36"
7,2,-10,4,0,1304,"36"
7,2,-10,4,0,921,"33"
7,2,-10,4,0,764,"33"
7,2,10,4,0,690,"33"
7,4,-10,7,0,641,"33"
7,1,10,1,0,900,"33"
7,1,10,2,0,1173,"33"
7,3,-10,6,0,1349,"33"
7,3,-10,6,0,857,"36"
7,4,10,7,0,511,"33"
7,1,10,1,0,1402,"36"
7,3,-10,6,0,1249,"36"
7,2,-10,4,0,1499,"36"
7,4,-10,7,0,686,"36"
7,3,-10,0,0,1500,"0"
7,1,10,2,0,717,"33"
7,3,-10,6,0,532,"33"
7,1,10,2,0,377,"36"
7,3,-10,6,0,710,"33"
7,1,10,2,0,514,"33"
7,1,-10,1,0,276,"33"
7,4,10,8,0,317,"33"
7,1,10,2,0,335,"33"
7,2,10,3,0,328,"33"
7,3,10,5,0,617,"33"
7,2,-10,4,0,631,"33"
7,1,10,2,0,299,"33"
7,4,10,8,0,304,"33"
7,3,10,5,0,322,"33"
7,1,10,1,0,298,"33"
7,4,-10,7,0,530,"33"
7,4,-10,7,0,305,"33"
7,2,-10,4,0,288,"33"
7,3,-10,5,0,481,"33"
7,4,-10,7,0,518,"33"
7,2,-10,3,0,311,"36"
7,4,10,8,0,683,"36"
7,4,-10,7,0,385,"36"
7,2,10,4,0,316,"36"
7,3,-10,6,0,317,"36"
7,1,10,2,0,427,"36"
7,3,10,5,0,376,"36"
7,1,-10,1,0,251,"36"
7,3,-10,0,0,1500,"0"
7,1,10,1,0,727,"33"
7,2,-10,4,0,648,"36"
7,1,10,1,0,494,"33"
7,3,10,5,0,650,"33"
7,4,10,7,0,542,"33"
7,1,10,2,0,398,"33"
7,1,-10,0,0,1500,"0"
7,2,10,4,0,1039,"33"
7,1,10,1,0,290,"33"
7,3,10,5,1,474,"33"
7,3,-10,6,0,431,"33"
7,3,-10,6,0,288,"33"
7,2,-10,4,0,395,"33"
7,2,-10,4,0,661,"36"
7,4,10,7,0,440,"33"
7,3,-10,5,0,360,"33"
7,2,10,3,0,292,"33"
7,2,10,3,0,682,"33"
7,3,-10,6,0,898,"33"
7,4,10,8,0,532,"36"
7,2,10,3,0,421,"36"
7,1,10,2,0,425,"36"
7,3,-10,6,0,649,"33"
7,1,-10,2,0,367,"36"
7,1,-10,2,0,361,"36"
7,3,-10,6,0,558,"36"
7,4,10,8,0,383,"36"
7,4,-10,8,0,510,"33"
7,4,-10,8,0,488,"33"
7,3,-10,6,0,447,"36"
7,2,-10,4,0,313,"36"
7,3,-10,6,0,350,"36"
7,3,-10,6,0,274,"33"
7,4,-10,8,0,269,"33"
7,2,-10,4,0,313,"33"
7,1,-10,2,0,244,"33"
7,1,-10,2,0,190,"33"
7,4,10,7,0,300,"36"
7,1,-10,1,0,248,"36"
7,2,-10,3,0,298,"36"
7,1,10,1,0,308,"36"
7,4,-10,8,0,787,"36"
7,2,-10,3,0,424,"33"
7,4,-10,8,0,281,"33"
7,2,-10,3,0,247,"33"
7,4,-10,8,0,903,"36"
7,4,10,7,0,880,"33"
7,3,10,5,0,1080,"36"
7,1,10,2,0,800,"33"
7,2,-10,4,0,1158,"36"
7,2,-10,4,0,1299,"33"
7,2,-10,4,0,1445,"33"
7,2,-10,3,0,664,"33"
7,1,10,1,0,350,"33"
7,3,-10,6,0,394,"33"
7,4,10,8,0,576,"33"
7,4,-10,7,0,684,"33"
7,4,10,8,0,342,"33"
7,1,-10,1,0,400,"33"
7,3,10,5,0,320,"33"
7,2,10,4,0,319,"33"
7,4,-10,7,0,500,"36"
7,1,-10,2,0,330,"33"
7,1,-10,1,0,305,"33"
7,3,10,5,0,263,"33"
7,3,-10,5,0,265,"33"
7,1,-10,1,0,300,"33"
7,1,-10,2,0,258,"33"
7,3,-10,6,0,264,"33"
7,4,10,7,0,323,"33"
7,3,10,6,0,304,"33"
7,3,10,6,0,296,"33"
7,3,10,5,0,295,"33"
7,1,-10,2,0,276,"33"
7,2,-10,4,0,300,"33"
7,2,-10,4,0,256,"33"
7,1,-10,1,0,292,"33"
7,1,10,2,0,360,"33"
7,2,10,3,0,274,"33"
7,4,-10,7,0,270,"33"
7,1,-10,2,0,274,"33"
7,4,-10,7,0,275,"33"
7,1,10,1,1,698,"33"
7,4,-10,7,0,297,"33"
7,4,10,8,0,433,"33"
7,2,-10,4,0,285,"33"
7,4,-10,7,0,272,"36"
7,4,-10,7,0,286,"36"
7,4,-10,7,0,263,"36"
7,3,-10,6,0,350,"36"
7,3,10,5,0,300,"36"
7,2,10,4,0,298,"36"
7,3,-10,5,0,288,"36"
7,2,10,4,0,267,"36"
7,2,10,3,0,279,"36"
8,2,10,3,0,916,"36"
8,3,-10,5,0,1220,"33"
8,3,-10,6,0,1347,"33"
8,3,10,5,0,1145,"33"
8,2,10,3,0,1328,"36"
8,3,-10,5,0,1496,"33"
8,4,-10,8,0,1013,"33"
8,4,-10,8,0,1427,"33"
8,3,-10,6,0,1109,"36"
8,2,-10,4,0,1133,"33"
8,1,10,1,0,1205,"36"
8,2,-10,4,0,914,"33"
8,3,-10,6,0,1212,"33"
8,4,10,7,0,1125,"33"
8,1,-10,2,0,1128,"36"
8,1,10,1,0,1275,"36"
8,1,10,1,0,867,"33"
8,3,-10,0,0,1500,"0"
8,1,10,2,0,677,"36"
8,4,-10,7,0,986,"33"
8,4,-10,8,0,733,"33"
8,2,-10,4,0,747,"33"
8,2,10,4,0,295,"36"
8,2,10,3,0,750,"33"
8,2,10,3,0,787,"33"
8,3,-10,6,0,694,"36"
8,4,-10,8,0,727,"33"
8,2,10,3,0,356,"36"
8,2,10,3,0,728,"33"
8,4,-10,8,0,975,"33"
8,2,-10,3,0,794,"33"
8,2,10,3,0,764,"36"
8,1,-10,2,0,1200,"36"
8,1,-10,2,0,694,"33"
8,4,10,7,0,518,"33"
8,1,-10,2,0,536,"36"
8,1,-10,2,0,641,"33"
8,3,-10,5,0,496,"33"
8,1,10,1,0,588,"36"
8,4,10,7,0,577,"33"
8,4,10,7,0,741,"33"
8,3,10,5,0,738,"33"
8,3,10,5,0,1464,"36"
8,4,-10,0,0,1500,"0"
8,1,10,1,0,877,"33"
8,3,10,5,0,805,"36"
8,4,10,7,0,839,"33"
8,1,-10,1,0,897,"36"
8,4,10,8,0,1202,"33"
8,3,10,5,0,1160,"36"
8,1,-10,2,0,864,"33"
8,1,10,2,0,715,"36"
8,2,10,4,0,699,"33"
8,1,10,1,0,496,"33"
8,1,-10,2,0,724,"33"
8,4,10,7,0,558,"33"
8,1,10,2,0,271,"36"
8,1,-10,2,0,348,"33"
8,3,10,5,0,332,"33"
8,2,10,3,0,318,"36"
8,3,-10,5,0,511,"33"
8,1,10,2,0,969,"33"
8,2,-10,4,0,1316,"33"
8,4,10,8,0,1202,"33"
8,1,10,2,0,891,"36"
8,3,10,6,0,673,"33"
8,4,-10,7,0,844,"33"
8,2,-10,3,0,1008,"36"
8,4,-10,7,0,985,"33"
8,4,10,8,0,974,"36"
8,2,10,4,0,948,"36"
8,3,10,5,0,911,"36"
8,2,-10,4,0,829,"33"
8,2,10,3,0,776,"33"
8,4,-10,7,0,803,"36"
8,4,10,8,0,914,"33"
8,4,10,8,0,652,"33"
8,4,10,8,0,880,"36"
8,2,-10,4,0,1291,"36"
8,3,-10,6,0,1204,"36"
8,2,-10,4,0,1156,"36"
8,3,-10,0,0,1500,"0"
8,4,10,8,0,1148,"36"
8,2,-10,4,0,1015,"36"
8,4,-10,0,0,1500,"0"
8,3,10,5,0,663,"36"
8,3,10,5,0,681,"33"
8,1,10,2,0,690,"36"
8,1,10,2,0,611,"33"
8,3,-10,6,0,872,"33"
8,3,10,5,0,1286,"33"
8,3,10,5,0,748,"36"
8,1,-10,2,0,852,"36"
8,1,-10,1,0,1033,"36"
8,2,10,3,0,1171,"33"
8,2,-10,4,0,848,"36"
8,3,10,6,0,756,"33"
8,2,-10,4,0,454,"36"
8,4,10,7,0,838,"33"
8,4,-10,8,0,544,"36"
8,3,10,5,0,662,"36"
8,3,10,5,0,1080,"33"
8,2,-10,3,0,652,"33"
8,2,10,3,1,537,"33"
8,2,10,3,0,669,"33"
8,4,10,7,0,880,"33"
8,1,10,2,0,1042,"33"
8,2,10,3,0,560,"36"
8,1,-10,2,0,666,"33"
8,4,-10,7,0,768,"33"
8,1,-10,1,0,996,"33"
8,2,-10,3,0,738,"33"
8,1,-10,2,0,875,"36"
8,4,10,7,0,863,"36"
8,4,10,7,0,646,"36"
8,2,10,3,0,1235,"36"
8,4,10,7,0,1081,"36"
8,3,10,5,0,1127,"36"
8,1,10,1,0,1354,"33"
8,3,10,5,0,1018,"33"
8,3,10,5,0,780,"36"
8,4,-10,8,0,1199,"33"
8,4,10,7,0,890,"36"
8,1,10,2,0,1135,"33"
8,1,-10,2,0,666,"33"
8,4,-10,8,0,813,"36"
8,2,10,3,0,937,"36"
8,2,10,3,0,1358,"33"
8,2,-10,3,0,1395,"33"
8,2,10,3,0,741,"33"
8,1,10,1,0,1099,"36"
8,3,-10,6,0,778,"33"
8,4,10,7,0,1020,"33"
8,3,-10,5,0,1011,"33"
8,3,10,5,0,739,"33"
8,4,10,7,0,821,"36"
8,3,-10,5,0,1357,"36"
8,1,10,1,0,1165,"36"
8,1,-10,2,0,1233,"36"
8,2,10,3,0,1445,"36"
8,3,10,5,0,772,"33"
8,1,-10,2,0,716,"33"
8,1,-10,1,0,543,"36"
8,3,-10,5,0,922,"33"
8,3,10,6,0,869,"33"
8,3,10,6,0,912,"36"
8,3,10,5,0,1354,"36"
8,4,10,8,0,700,"36"
8,1,-10,1,0,997,"33"
8,2,10,3,0,640,"36"
8,2,10,3,0,592,"36"
8,4,-10,7,0,674,"36"
8,1,-10,1,0,732,"33"
8,3,10,5,0,566,"33"
8,4,-10,7,0,938,"36"
8,4,10,8,0,756,"33"
8,3,10,5,0,1192,"36"
8,1,10,1,0,1029,"36"
8,1,-10,1,0,667,"33"
8,2,10,3,0,976,"33"
8,2,10,3,0,657,"33"
8,2,-10,4,0,648,"33"
8,2,-10,3,0,724,"33"
8,4,-10,7,0,1088,"36"
8,3,10,5,0,846,"33"
8,4,10,8,0,825,"36"
8,4,10,8,0,847,"36"
8,1,-10,1,0,949,"33"
8,2,10,3,0,747,"36"
8,3,-10,6,0,605,"33"
8,2,-10,4,0,591,"36"
8,4,-10,7,0,670,"36"
8,2,-10,4,0,544,"33"
8,3,-10,5,0,820,"33"
8,1,10,1,0,1012,"33"
8,3,-10,6,0,695,"33"
8,3,10,5,0,1042,"33"
8,4,-10,8,0,936,"36"
8,1,10,1,0,844,"36"
8,1,10,1,0,680,"36"
8,2,10,3,0,828,"36"
8,2,-10,3,0,1121,"36"
8,1,10,1,0,1203,"33"
8,4,-10,7,0,927,"36"
8,1,10,1,0,723,"36"
8,1,-10,1,0,990,"33"
8,1,10,2,0,963,"36"
8,4,10,8,0,898,"36"
8,3,10,5,0,648,"36"
8,4,10,8,1,861,"36"
8,2,-10,4,0,862,"33"
8,3,10,5,0,1146,"33"
9,4,-10,8,0,912,"36"
9,3,-10,6,0,1121,"33"
9,1,10,1,0,1088,"36"
9,3,-10,6,0,1361,"36"
9,4,-10,8,0,1091,"33"
9,4,-10,8,0,794,"33"
9,2,-10,3,0,879,"33"
9,3,-10,6,0,1147,"33"
9,1,-10,1,0,1008,"36"
9,3,-10,6,0,890,"33"
9,4,-10,8,0,692,"36"
9,4,-10,8,0,665,"33"
9,2,10,3,0,733,"36"
9,2,10,3,0,1030,"36"
9,1,10,1,0,1489,"36"
9,4,10,8,0,1110,"33"
9,1,-10,1,0,1012,"36"
9,2,-10,3,0,745,"33"
9,3,10,6,0,976,"36"
9,4,-10,8,0,1008,"33"
9,3,-10,0,0,1500,"0"
9,1,10,1,0,944,"33"
9,2,10,3,0,568,"33"
9,1,10,1,0,695,"36"
9,4,10,8,0,1013,"36"
9,3,-10,6,0,908,"33"
9,1,-10,1,0,839,"33"
9,3,-10,6,0,863,"33"
9,2,10,3,0,754,"33"
9,1,10,1,0,1466,"33"
9,2,10,3,0,1235,"36"
9,4,-10,8,0,940,"33"
9,1,-10,1,0,789,"33"
9,4,-10,8,0,720,"36"
9,3,10,6,0,923,"33"
9,2,10,3,0,672,"33"
9,1,-10,1,0,995,"33"
9,3,-10,6,0,725,"33"
9,4,-10,8,0,817,"36"
9,2,10,3,0,647,"33"
9,4,-10,8,0,679,"36"
9,1,-10,1,0,840,"36"
9,2,10,3,0,631,"33"
9,2,10,3,0,565,"36"
9,3,-10,6,0,877,"36"
9,3,-10,6,0,1074,"36"
9,1,10,1,0,905,"36"
9,2,-10,3,0,745,"36"
9,1,10,1,0,1054,"33"
9,2,10,3,0,697,"36"
9,1,-10,1,0,679,"33"
9,4,10,8,0,741,"33"
9,1,10,1,0,734,"33"
9,4,10,8,0,631,"33"
9,4,10,8,0,698,"36"
9,1,-10,1,0,643,"36"
9,3,-10,6,0,1055,"36"
9,1,10,1,0,1061,"33"
9,4,10,8,0,571,"36"
9,2,10,3,0,633,"33"
9,1,-10,1,0,651,"36"
9,1,10,1,0,561,"33"
9,3,-10,6,0,838,"36"
9,3,-10,6,0,780,"36"
9,2,10,3,0,565,"33"
9,4,10,8,0,558,"36"
9,3,-10,6,0,777,"33"
9,4,-10,8,0,524,"36"
9,2,10,3,0,773,"33"
9,2,-10,3,0,594,"36"
9,4,10,8,0,585,"36"
9,2,10,3,0,628,"36"
9,3,-10,6,0,1090,"33"
9,1,-10,1,0,638,"36"
9,3,10,6,0,1070,"36"
9,3,10,6,0,1102,"33"
9,2,10,3,0,607,"36"
9,3,-10,6,0,841,"36"
9,4,10,8,0,596,"33"
9,2,-10,3,0,554,"36"
9,3,-10,6,0,1128,"36"
9,2,10,3,0,703,"36"
9,3,10,6,0,812,"33"
9,2,10,3,0,574,"36"
9,3,10,6,0,758,"36"
9,2,-10,3,0,547,"33"
9,1,10,1,0,711,"36"
9,2,10,3,0,860,"33"
9,1,10,1,0,560,"36"
9,3,-10,6,0,732,"33"
9,1,-10,1,0,693,"33"
9,4,10,8,0,653,"33"
9,4,10,8,0,685,"33"
9,4,10,8,0,561,"36"
9,4,-10,8,0,548,"33"
9,1,-10,1,0,637,"33"
9,4,-10,0,0,1500,"0"
9,3,10,5,0,1174,"36"
9,2,10,3,0,827,"33"
9,4,-10,0,0,1500,"0"
9,2,10,4,0,733,"33"
9,2,-10,4,0,694,"33"
9,3,10,5,0,1007,"33"
9,1,-10,1,0,1198,"33"
9,1,-10,1,0,827,"36"
9,2,10,3,0,1074,"36"
9,2,10,3,0,864,"33"
9,4,10,7,0,991,"36"
9,1,10,1,0,962,"33"
9,1,-10,1,0,803,"33"
9,4,-10,7,0,1086,"36"
9,4,10,7,0,1247,"33"
9,1,10,1,0,783,"33"
9,3,-10,5,0,1061,"36"
9,2,-10,4,0,738,"33"
9,4,10,7,0,752,"36"
9,1,-10,1,0,1068,"33"
9,4,10,7,0,1216,"33"
9,1,10,1,0,794,"33"
9,4,10,7,0,1106,"33"
9,4,10,7,0,1085,"33"
9,3,10,5,0,1065,"33"
9,2,10,3,0,802,"33"
9,4,10,7,0,1178,"36"
9,3,10,5,0,916,"36"
9,2,-10,3,0,907,"33"
9,4,10,7,0,1091,"33"
9,1,10,1,0,701,"33"
9,2,10,3,0,756,"33"
9,2,10,3,0,1265,"36"
9,3,10,5,0,914,"33"
9,3,10,5,0,889,"33"
9,1,10,1,0,735,"36"
9,3,10,5,0,901,"36"
9,2,-10,3,0,680,"33"
9,3,-10,5,0,1080,"33"
9,1,-10,1,0,683,"36"
9,3,10,5,0,933,"36"
9,1,-10,1,0,732,"33"
