model,loss,Replacement,Submodels,Ensemble,Sessions,Trials,Voting
model_name,0.66601634,False,16,average,256,200,mean
model_name,0.6660164000000001,False,16,average,256,200,mean
model_name,0.66601634,False,16,average,256,200,mean
model_name,0.66601634,False,16,average,256,200,mean
model_name,0.666016281,False,16,average,256,200,mean
model_name,0.66601634,False,16,average,256,200,mean
model_name,0.66601634,False,16,average,256,200,mean
model_name,0.618842542,True,32,average,32,50,mean
model_name,0.6188426020000001,True,32,average,32,50,mean
model_name,0.6188426020000001,True,32,average,32,50,mean
model_name,0.6188426020000001,True,32,average,32,50,mean
model_name,0.6188426020000001,True,32,average,32,50,mean
model_name,0.6188426020000001,True,32,average,32,50,mean
model_name,0.618842542,True,32,average,32,50,mean
model_name,0.6188426020000001,True,32,average,32,50,mean
model_name,0.618842542,True,32,average,32,50,mean
model_name,0.618842542,True,32,average,32,50,mean
model_name,0.5752569439999999,False,32,average,32,50,mean
model_name,0.575256824,False,32,average,32,50,mean
model_name,0.575256884,False,32,average,32,50,mean
model_name,0.575256884,False,32,average,32,50,mean
model_name,0.575256884,False,32,average,32,50,mean
model_name,0.575256824,False,32,average,32,50,mean
model_name,0.575256824,False,32,average,32,50,mean
model_name,0.575256884,False,32,average,32,50,mean
model_name,0.575256884,False,32,average,32,50,mean
model_name,0.575256884,False,32,average,32,50,mean
model_name,0.665437639,True,32,average,32,100,mean
model_name,0.665437639,True,32,average,32,100,mean
model_name,0.665437639,True,32,average,32,100,mean
model_name,0.665437579,True,32,average,32,100,mean
model_name,0.665437698,True,32,average,32,100,mean
model_name,0.665437579,True,32,average,32,100,mean
model_name,0.665437639,True,32,average,32,100,mean
model_name,0.665437639,True,32,average,32,100,mean
model_name,0.665437579,True,32,average,32,100,mean
model_name,0.665437639,True,32,average,32,100,mean
model_name,0.615506411,True,32,average,64,50,mean
model_name,0.615506411,True,32,average,64,50,mean
model_name,0.615506411,True,32,average,64,50,mean
model_name,0.615506411,True,32,average,64,50,mean
model_name,0.6155063510000001,True,32,average,64,50,mean
model_name,0.615506411,True,32,average,64,50,mean
model_name,0.6155063510000001,True,32,average,64,50,mean
model_name,0.6155063510000001,True,32,average,64,50,mean
model_name,0.6155063510000001,True,32,average,64,50,mean
model_name,0.615506411,True,32,average,64,50,mean
model_name,0.612134993,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.612134993,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.6121350529999999,False,32,average,64,50,mean
model_name,0.577921271,True,32,average,64,100,mean
model_name,0.577921271,True,32,average,64,100,mean
model_name,0.577921212,True,32,average,64,100,mean
model_name,0.577921271,True,32,average,64,100,mean
model_name,0.577921331,True,32,average,64,100,mean
model_name,0.577921271,True,32,average,64,100,mean
model_name,0.577921271,True,32,average,64,100,mean
model_name,0.577921271,True,32,average,64,100,mean
model_name,0.577921271,True,32,average,64,100,mean
model_name,0.577921212,True,32,average,64,100,mean
model_name,0.591938615,False,32,average,64,100,mean
model_name,0.591938555,False,32,average,64,100,mean
model_name,0.591938555,False,32,average,64,100,mean
model_name,0.591938615,False,32,average,64,100,mean
model_name,0.591938615,False,32,average,64,100,mean
model_name,0.591938615,False,32,average,64,100,mean
model_name,0.591938615,False,32,average,64,100,mean
model_name,0.591938674,False,32,average,64,100,mean
model_name,0.591938615,False,32,average,64,100,mean
model_name,0.591938615,False,32,average,64,100,mean
model_name,0.573896527,True,32,average,64,200,mean
model_name,0.5738964679999999,True,32,average,64,200,mean
model_name,0.573896527,True,32,average,64,200,mean
model_name,0.573896408,True,32,average,64,200,mean
model_name,0.5738964679999999,True,32,average,64,200,mean
model_name,0.573896527,True,32,average,64,200,mean
model_name,0.573896408,True,32,average,64,200,mean
model_name,0.5738964679999999,True,32,average,64,200,mean
model_name,0.573896408,True,32,average,64,200,mean
model_name,0.573896527,True,32,average,64,200,mean
model_name,0.6135115027427673,True,32,average,256,200,mean
model_name,0.6135115027427673,True,32,average,256,200,mean
model_name,0.6135115027427673,True,32,average,256,200,mean
model_name,0.6135115027427673,True,32,average,256,200,mean
model_name,0.6135115027427673,True,32,average,256,200,mean
model_name,0.6135115623474121,True,32,average,256,200,mean
model_name,0.6135115027427673,True,32,average,256,200,mean
model_name,0.6135115027427673,True,32,average,256,200,mean
model_name,0.6135115623474121,True,32,average,256,200,mean
model_name,0.6135114431381226,True,32,average,256,200,mean
model_name,0.6014732718467712,False,32,average,256,200,mean
model_name,0.6014732122421265,False,32,average,256,200,mean
model_name,0.6014732718467712,False,32,average,256,200,mean
model_name,0.6014732718467712,False,32,average,256,200,mean
model_name,0.6014732122421265,False,32,average,256,200,mean
model_name,0.6014732718467712,False,32,average,256,200,mean
model_name,0.6014732718467712,False,32,average,256,200,mean
model_name,0.6014732718467712,False,32,average,256,200,mean
model_name,0.6014732122421265,False,32,average,256,200,mean
model_name,0.6014732718467712,False,32,average,256,200,mean
